embedding_index,chunk_id,document_id,chunk_index,title,pdf_name,page_start,page_end,character_count,word_count,site_url,file_url,publicbody,foirequest,uid,source_text_path,clean_text_path,text
10,9237200000,92372,0,Ministeriumsstandorte in der Bundesstadt Bonn – Wie positioniert sich die Landesregierung zum aktuellen Berlin-Vorstoß der Bundesministerin Barbara Hendricks?,92372_d965a73ac3f5c4ef9a994b6707b4df962a7cc0e2.pdf,1,1,90,12,https://fragdenstaat.de/dokumente/92372-ministeriumsstandorte-in-der-bundesstadt-bonn-wie-positioniert-sich-die-landesregierung-zum-aktuellen-berlin-vorsto-der-bundesministerin-barbara-hendricks/,https://media.frag-den-staat.de/files/docs/6e/99/14/6e9914abe4294a339b89842a794953bf/d965a73ac3f5c4ef9a994b6707b4df962a7cc0e2.pdf,,,6e9914ab-e429-4a33-9b89-842a794953bf,C:\Users\Admin\Desktop\OpenLens\Texte\92372_d965a73ac3f5c4ef9a994b6707b4df962a7cc0e2.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\92372_92372_d965a73ac3f5c4ef9a994b6707b4df962a7cc0e2.txt,"FEHLER: Nordrhein-Westfalen Drucksache 16/10206
Das Dokument konnte nicht gefunden werden."
11,14362100000,143621,0,AntwortAnfrage,143621_AntwortAnfrage.pdf,1,1,641,86,https://fragdenstaat.de/dokumente/143621-antwortanfrage/,https://media.frag-den-staat.de/files/foi/7449/AntwortAnfrage.pdf,,,20f419f3-0280-4bfc-b8c5-b8224a92e60b,C:\Users\Admin\Desktop\OpenLens\Texte\143621_AntwortAnfrage.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\143621_143621_AntwortAnfrage.txt,"Zu 1.
Siehe Kreiskarte und Wasserversorger (Anlage)
Zu 2.
Das GA führt keine eigenen Trinkwasserkontrollen durch. Die Betreiber der 
Wasserversorgungsanlagen haben Untersuchungsstellen beauftragt.
Zu 3.
Die Ergebnisse der Kontrollen werden sowohl in Papierform als auch als Datei und 
in einer Trinkwasserdatenbank für mind. 10 Jahre gespeichert.
Zu4.
Es wurden alle WVA im Kreisgebiet (siehe Anlage) durch Begehungen kontrolliert. 
Es gab keine gravierenden Beanstandungen. Daten zu 
Trinkwasseruntersuchungen sind nicht öffentlich zugänglich. Hierzu wenden Sie 
sich bitte an die einzelnen Wasserversorger.
Zu 5.
Siehe Antwort zu 4
Anlagen"
12,16335300000,163353,0,Datenschutzerlass des Bildungsministeriums gegenüber Berufsschülern,163353_41601a66a7f21c65c96c9b7e07bff290a82c8a41.pdf,1,2,2261,271,https://fragdenstaat.de/dokumente/163353-datenschutzerlass-des-bildungsministeriums-gegenuber-berufsschulern/,https://media.frag-den-staat.de/files/docs/bf/a0/d4/bfa0d434bbfe403faa5e6924c8eeaf04/41601a66a7f21c65c96c9b7e07bff290a82c8a41.pdf,,,bfa0d434-bbfe-403f-aa5e-6924c8eeaf04,C:\Users\Admin\Desktop\OpenLens\Texte\163353_41601a66a7f21c65c96c9b7e07bff290a82c8a41.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\163353_163353_41601a66a7f21c65c96c9b7e07bff290a82c8a41.txt,"Landtag Brandenburg
Drucksache 3/786
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage 260
der Abgeordneten Birgit Fechner
Fraktion der DVU
Drucksache 3/603
Datenschutzerlass des Bildungsministeriums gegenüber Berufsschülern
lern
Wortlaut der Kleinen Anfrage 260 vom 04.02.2000:
Ich frage die Landesregierung:
1.
Welche Maßnahmen will die Landesregierung ergreifen, um zu
gewährleisten, dass Berufsschüler sowie Berufsschulen gegenüber den Ausbildungsbetrieben des Landes Brandenburg
hinsichtlich des Leistungsstandes, der Anwesenheit bei
schulischen Veranstaltungen und von erteilten Ordnungsmaßnahmen auskunftspflichtig werden?
2.
Welche Maßnahmen will die Landesregierung ergreifen, um den
von der ehemaligen Bildungsministerin Angelika Peter (SPD)
eingeführten Datenschutzerlass für Auszubildende an Berufsschulen, welcher ein Auskunftsverweigerungsrecht gegenüber
den Ausbildungsbetrieben beinhaltet, rückgängig zu machen?
Namens der Landesregierung beantwortet der Minister für Bildung,
Jugend und Sport die Kleine Anfrage wie folgt:
Jugend und Sport die Kleine Anfrage wie folgt:
Zu Frage 1:
Die Verarbeitung personenbezogener Daten folgt u.a. dem Grundsatz der Erforderlichkeit. Gemäß § 9 des Berufsbildungsgesetzes
sind die Auszubildenden auf der Grundlage ihres Ausbildungsverhältnisses, nicht ihres Schulverhältnisses, zu Informationen
gegenüber den Ausbildenden verpflichtet. Die Landesregierung ist
daher nicht veranlasst, Maßnahmen in Betracht zu ziehen, identische Auskunftspflichten sowohl von Schülerinnen und Schülern im
Bildungsgang zur Vermittlung des schulischen Teils einer Berufsausbildung nach dem Berufsbildungsgesetz oder der Handwerksordnung auch von Oberstufenzentren vorzusehen. 
Datum des Eingangs: 16.03.2000 / Ausgegeben: 21.03.2000

Zu Frage 2:
Das Rundschreiben 54/98 regelt mit dem Einwilligungsvorbehalt
hinsichtlich der Übermittlung bestimmter personenbezogener Daten
kein Auskunftsverweigerungsrecht. Bereits daher ist die Landesregierung nicht veranlasst, das genannte Rundschreiben aufzuheben. Die Antwort zu Frage 1 stellt mit dem Hinweis auf das Berufsbildungsgesetz klar, dass Auszubildende gegenüber den Ausbildenden kein Auskunftsverweigerungsrecht hinsichtlich des
schulischen Leistungsstands haben."
13,16338900000,163389,0,Abschiebung von Kosovo - Albanern,163389_e2ae7d36b915ddb85b716c45a74b9febefaa3b84.pdf,1,2,1981,289,https://fragdenstaat.de/dokumente/163389-abschiebung-von-kosovo-albanern/,https://media.frag-den-staat.de/files/docs/a0/7c/eb/a07ceb8df1484dbaa7c48affc2908014/e2ae7d36b915ddb85b716c45a74b9febefaa3b84.pdf,,,a07ceb8d-f148-4dba-a7c4-8affc2908014,C:\Users\Admin\Desktop\OpenLens\Texte\163389_e2ae7d36b915ddb85b716c45a74b9febefaa3b84.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\163389_163389_e2ae7d36b915ddb85b716c45a74b9febefaa3b84.txt,"Landtag Brandenburg
Drucksache 3/1103
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 399
des Abgeordneten Werner Firneburg
Fraktion der DVU
Drucksache 3/938
Abschiebung von Kosovo-Albanern
Abschiebung von Kosovo-Albanern
Wortlaut der Kleinen Anfrage Nr. 399 vom 07.04.2000:
Das Verwaltungsgericht Kassel hat durch Urteil vom 30.09.1999 -
7 E 4348/94.A(2) entschieden, dass die Anwesenheit der Kfor-
Truppen im Kosovo eine Verfolgung albanischer Volksangehöriger
durch den jugoslawischen bzw. serbischen Staat nicht mehr zu
lässt. Es ist nicht zu befürchten, dass die in den Kosovo zurückführenden Flüchtlinge dort schlechterdings keine Lebensgrundlage finden können. Die Voraussetzungen des § 53 VI I AuslG
liegen daher nicht vor.
Ich frage die Landesregierung:
1.
Wie viele Flüchtlinge aus dem Kosovo leben mit Datum vom
31.03.2000 noch im Land Brandenburg?
2.
In wie vielen Fällen wurde unter Beachtungen des oben zitierten unanfechtbaren Urteils die Abschiebung der Kosovo-
Albaner in ihre Heimat vorgenommen?
3.
In wie vielen Fällen sieht die Landesregierung noch Abschiebehindernisse und welche Vorschriften werden konkret
angewandt?
Datum des Eingangs: 10.05.2000 / Ausgegeben: 15.05.2000

Für die Landesregierung beantwortet der Minister des Innern die
 Minister des Innern die
Kleine Anfrage wie folgt:
Kleine Anfrage wie folgt:
zu Frage 1:
Nach der Statistik des Landesamtes für Soziales und Versorgung,
die auf den Angaben der Landkreise und kreisfreien Städte beruht, lebten Ende Februar 2000 noch 189 Bürgerkriegsflüchtlinge
aus dem Kosovo mit einer Duldung im Land Brandenburg, die Leistungen nach dem Asylbewerberleistungsgesetz erhalten. Die aktuellen Zahlen für den Stichtag 31. März 2000 liegen der Landesregierung nicht vor.
zu Frage 2:
Im Land Brandenburg sind bisher keine Abschiebungen dieses Personenkreises erfolgt.
zu Frage 3:
Der Landesregierung sind derzeit keine Fälle von Abschiebungshindernissen bei diesem Personenkreis bekannt."
14,16349500000,163495,0,Gutachten zur Gemeindefinanzierung,163495_2bce6bf88740e41123575a2cac3dd3ab2a778915.pdf,1,1,967,129,https://fragdenstaat.de/dokumente/163495-gutachten-zur-gemeindefinanzierung/,https://media.frag-den-staat.de/files/docs/54/a7/69/54a76962c9444053987465e221fadb43/2bce6bf88740e41123575a2cac3dd3ab2a778915.pdf,,,54a76962-c944-4053-9874-65e221fadb43,C:\Users\Admin\Desktop\OpenLens\Texte\163495_2bce6bf88740e41123575a2cac3dd3ab2a778915.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\163495_163495_2bce6bf88740e41123575a2cac3dd3ab2a778915.txt,"Landtag Brandenburg
Drucksache 3/444
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 160
der Abgeordneten Kerstin Osten
Fraktion der PDS
Drucksache 3/319
Gutachten zur Gemeindefinanzierung
Gutachten zur Gemeindefinanzierung
Wortlaut der Kleinen Anfrage Nr. 160 vom 09.12.1999:
Die Landesregierung hat noch in der vergangenen Legislaturperiode ein wissenschaftliches Gutachten zur Gemeindefinanzierung in
Brandenburg in Auftrag gegeben.
Aus diesem Gutachten werden Anregungen für die inhaltliche Gestaltung eines Finanzausgleichsgesetzes erwartet.
Ich frage die Landesregierung:
Worin bestehen die Ergebnisse dieses Gutachtens?
Namens
ns der Landesregierung beantwortet der Minister des Innern
die Kleine Anfrage wie folgt:
die Kleine Anfrage wie folgt:
Das zum kommunalen Finanzausgleich an das Deutsche Institut für
Wirtschaftsforschung in Auftrag gegebene Gutachten liegt noch
nicht vor.
Datum des Eingangs: 11.01.2000 / Ausgegeben: 17.01.2000"
15,16350100000,163501,0,Großflughafen Berlin - Schönefeld,163501_36109450370afea602fe54e14e20df5dd23eb9d0.pdf,1,2,1852,236,https://fragdenstaat.de/dokumente/163501-groflughafen-berlin-schonefeld/,https://media.frag-den-staat.de/files/docs/5f/fb/b3/5ffbb344d68c4bac80af84e1906cc685/36109450370afea602fe54e14e20df5dd23eb9d0.pdf,,,5ffbb344-d68c-4bac-80af-84e1906cc685,C:\Users\Admin\Desktop\OpenLens\Texte\163501_36109450370afea602fe54e14e20df5dd23eb9d0.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\163501_163501_36109450370afea602fe54e14e20df5dd23eb9d0.txt,"Landtag Brandenburg
Drucksache 3/157
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 12
des Abgeordneten Werner Firneburg
Fraktion der DVU
Drucksache 3/35
Großflughafen Berlin Schönefeld
Großflughafen Berlin Schönefeld
Wortlaut der Kleinen Anfrage Nr. 12 vom 12.10.1999:
1.
Soll nach Einschätzung der Landesregierung der bisher geplante Standort für den Großflughafen Berlin - Schönefeld
beibehalten werden?
2.
Gibt es nach Einschätzung der Landesregierung beim Bau des
Großflughafens Berlin-Schönefeld zeitliche Verzögerungen
gegenüber der Ursprungsplanung?
Wenn ja: Wie hoch sind nach Einschätzung der Landesregierung die daraus resultierenden Mehrkosten?
3.
Sind nach Einschätzung der Landesregierung alle juristischen und finanzpolitischen Fragen im Zusammenhang mit dem
Standort des Großflughafens Berlin-Schönefeld und speziell
alle Rechtsstreitigkeiten, welche sich mit dem Grundstücksanliegern ergeben haben bzw. ergeben könnten, geklärt?
Wenn nein: Kann sich aufgrund der Rechtsstreitigkeiten mit
Grundstücksanliegern bzw. aufgrund eines nichtabgeschlossenen Planfeststellungsverfahrens eine zeitliche Verzögerung
beim Bau des Großflughafens Berlin-Schönefeld ergeben?
Namens der Landesregierung beantwortet der Minister für Wirtschaft die Kleine Anfrage wie folgt:
schaft die Kleine Anfrage wie folgt:
Zu Frage 1:
Ja.
Zu Frage 2:
Nein.
Datum des Eingangs: 16.11.1999 / Ausgegeben: 22.11.1999

Zu Frage 3:
Die Landesregierung beabsichtigt nicht, Mutmaßungen über die
Wahrscheinlichkeit künftiger Rechtsstreitigkeiten und deren
mögliche Auswirkungen anzustellen. Im Übrigen werden durch den
Vorhabenträger die Unterlagen für das Planfeststellungsverfahren
bis Ende 1999 bei der zuständigen Behörde des Landes Brandenburg
eingereicht. In dem Planfeststellungsverfahren wird die Zulässigkeit des Vorhabens allseitig geprüft."
16,16354400000,163544,0,"EU-Programm ""Jugend""",163544_44f786ea16f43f89c8671f0fe051dc8b974f80ef.pdf,1,2,2454,348,https://fragdenstaat.de/dokumente/163544-eu-programm-jugend/,https://media.frag-den-staat.de/files/docs/84/b3/e7/84b3e78ac8ea4ebfb7f20b69dc471582/44f786ea16f43f89c8671f0fe051dc8b974f80ef.pdf,,,84b3e78a-c8ea-4ebf-b7f2-0b69dc471582,C:\Users\Admin\Desktop\OpenLens\Texte\163544_44f786ea16f43f89c8671f0fe051dc8b974f80ef.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\163544_163544_44f786ea16f43f89c8671f0fe051dc8b974f80ef.txt,"Landtag Brandenburg
Drucksache 3/4170
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 1539
des Abgeordneten Werner Firneburg
Fraktion der DVU
Drucksache 3/4011
EU-Programm ""Jugend""
Wortlaut der Kleinen Anfrage Nr. 1539 vom 8. März 2002:
Wie einer Pressemitteilung des Ministeriums der Justiz und für Europaangelegenheiten zu entnehmen ist, ist das Programm ""JUGEND"" auch offen für die EU-Beitrittskandidaten.
Ich frage die Landesregierung:
1.
Wo existieren in Polen Jugendorganisationen der deutschen Minderheit?
2.
Wo gibt es in Polen Jugendorganisationen der Kaschuben?
3.
In wie weit fördert die Landesregierung Jugendbegegnungen mit Jugendorganisationen der deutschen Minderheit in Polen?
4.
Erhalten deutsche Jugendorganisationen im östlichen Nachbarstaat Fördermittel durch den polnischen Staat bzw. von staatlichen Stellen in Deutschland?
Wenn ja, in welcher Höhe?
5.
In wie weit setzt sich die Landesregierung für den Erhalt der Identität der
deutschen Minderheit in Pommern ein?
6.
In wie weit wird insbesondere die deutsche Sprache in welchem Umfang
gefördert?
7.
Wie hoch sind die Mittel, die das Land Brandenburg für das deutsch-polnische
Jugendwerk sowie für die Stiftung für deutsch-polnische Zusammenarbeit zur
Verfügung stellt?
Datum des Eingangs: 11.04.2002 / Ausgegeben: 16.04.2002

Namens der Landesregierung beantwortet der Minister der Justiz und für Europaangelegenheiten die Kleine Anfrage wie folgt:
zu Frage 1:
Der Landesregierung liegen dazu keine Erkenntnisse vor. Die Pflege der deutschen
Minderheit fällt in die Zuständigkeit des Bundes.
zu Frage 2:
Der Landesregierung liegen dazu keine Erkenntnisse vor.
zu Frage 3:
Die Förderung der internationalen Jugendbegegnungen erfolgt gemäß der Richtlinie
des Landesjugendplans. Die Jugendverbände suchen sich für Veranstaltungen im
Rahmen internationaler Begegnungen in eigener Verantwortung polnische Partnerorganisationen. Es wird nicht erhoben, ob es sich dabei um Jugendorganisationen der
deutschen Minderheit handelt.
zu Frage 4:
Der Landesregierung liegen dazu keine Erkenntnisse vor. Die Pflege der deutschen
Minderheit fällt in die Zuständigkeit des Bundes.
zu Frage 5:
Dies fällt nicht in die Zuständigkeit des Landes. Die Pflege der deutschen Minderheit
fällt in die Zuständigkeit des Bundes.
zu Frage 6:
Dies fällt nicht in die Zuständigkeit des Landes.
zu Frage 7:
Das Land Brandenburg ist an der Finanzierung beider Einrichtungen nicht beteiligt."
17,16355500000,163555,0,Standort des Schutzbereiches Bernau der Polizei,163555_5a3111a85fd03ed8f3ea278331bdc31a47c71fe7.pdf,1,1,1580,219,https://fragdenstaat.de/dokumente/163555-standort-des-schutzbereiches-bernau-der-polizei/,https://media.frag-den-staat.de/files/docs/e6/20/ef/e620ef43d8e14f27830421b2a32ed619/5a3111a85fd03ed8f3ea278331bdc31a47c71fe7.pdf,,,e620ef43-d8e1-4f27-8304-21b2a32ed619,C:\Users\Admin\Desktop\OpenLens\Texte\163555_5a3111a85fd03ed8f3ea278331bdc31a47c71fe7.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\163555_163555_5a3111a85fd03ed8f3ea278331bdc31a47c71fe7.txt,"Landtag Brandenburg
Drucksache 3/2631
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage 973
des Abgeordneten Reinhold Dellmann
Fraktion der SPD
Drucksache 3/2491
Standort des Schutzbereiches Bernau der Polizei
Standort des Schutzbereiches Bernau der Polizei
Wortlaut der Kleinen Anfrage 973 vom 01.03.2001:
Das Innenministerium des Landes Brandenburg beabsichtigt im
Zusammenhang mit der Polizeireform die Schaffung eines Schutzbereiches für den Bereich des Landkreises Barnim mit Sitz in
Bernau.
In diesem Zusammenhang frage ich die Landesregierung:
1.
Wie ist der Stand der Abarbeitung des Restitutionsverfahrens für den gegenwärtig von der Polizei genutzten Standort
in Bernau?
2.
Wie hoch ist der investive Aufwand zur Herrichtung/Neubau
eines Gebäudes für den Schutzbereich Bernau?
Namens
ns der Landesregierung beantwortet der Minister des Innern
die Kleine Anfrage wie folgt:
die Kleine Anfrage wie folgt:
zu Frage 1:
Die die Liegenschaften Bernau, Weißenseer Straße, Gemarkung
Bernau, Flur 43, Flurstück 71 bzw. 69/1 betreffenden verwaltungsgerichtlichen Verfahren sind am Verwaltungsgericht Frankfurt (Oder) anhängig.
zu Frage 2:
Eine Einschätzung über den investiven Aufwand zu Herrichtung
bzw. Neubau des Schutzbereiches Bernau ist erst nach Entscheidungen zur Feinstruktur im Rahmen der Polizeireform möglich.
Sofern sich die Maßnahmen auf den heutigen Standort konzentrieren werden, kann eine abschließende Einschätzung jedoch erst
nach dem Ergebnis der Restitutionsverfahren vorgenommen werden.
Datum des Eingangs: 04.04.2001 / Ausgegeben: 09.04.2001"
18,16365700000,163657,0,"Studiengang ""Europalehrer"" / Antwort der Landesregierung auf meine Kleine Anfrage Nr. 262 - Drs. 3/821",163657_bc05afe175072c9930d68f0f9b311663f3fa2572.pdf,1,1,1829,237,https://fragdenstaat.de/dokumente/163657-studiengang-europalehrer-antwort-der-landesregierung-auf-meine-kleine-anfrage-nr-262-drs-3821/,https://media.frag-den-staat.de/files/docs/f1/d3/99/f1d3993f214c49daa86b84a05653fac6/bc05afe175072c9930d68f0f9b311663f3fa2572.pdf,,,f1d3993f-214c-49da-a86b-84a05653fac6,C:\Users\Admin\Desktop\OpenLens\Texte\163657_bc05afe175072c9930d68f0f9b311663f3fa2572.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\163657_163657_bc05afe175072c9930d68f0f9b311663f3fa2572.txt,"Landtag Brandenburg
Drucksache 3/4234
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 1573
der Abgeordneten Birgit Fechner
Fraktion der DVU
Drucksache 3/4068
Studiengang ""Europalehrer"" / Antwort der Landesregierung auf meine Kleine Anfrage
Nr. 262 – Drs. 3/821
Auf meine Kleine Anfrage Nr. 262 antwortete die Landesregierung, dass sie Überlegungen
zur Ausbildung von Europalehrern in und für Brandenburg anstelle. Allerdings sei der
politische Meinungsbildungsprozess innerhalb der Landesregierung und die fachliche Abstimmung mit der Universität Potsdam zu Studienstruktur, Studieninhalten und zum Studienabschluss noch zu treffen.
Ich frage die Landesregierung:
1.
Ist der Meinungsbildungsprozess innerhalb der Landesregierung und die fachliche
Abstimmung mit der Universität Potsdam über Studienstruktur, Studieninhalte und
Studienabschluss zu einem Studiengang ""Europalehrer"" inzwischen abgeschlossen, und
wenn ja, welches Ergebnis liegt vor?
2.
Welche Aussagen über Studienstruktur, Studieninhalte und Studienabschluss eines
Studiums zum ""Europalehrer"" kann die Landesregierung treffen?
Namens der Landesregierung beantwortet die Ministerin für Wissenschaft Forschung
und Kultur die Kleine Anfrage wie folgt:
Zu Frage 1:
Eine abschließende Meinungsbildung innerhalb der Landesregierung ist noch nicht erfolgt.
Zunächst soll die Abstimmung mit der Universität Potsdam zur Ausbildung von Lehrern, die
über europäisch ausgerichtete Kultur- und Sprachkompetenzen verfügen und in der Lage sind,
zweisprachig zu unterrichten, abgeschlossen werden. Dies wird im Zusammenhang mit der
weiteren Strukturentwicklung der Universität Potsdam und der Entwicklung des Lehr- und
Ausbildungsprofils der Hochschule erfolgen. 
Zu Frage 2:
Siehe Antwort zu Frage 1. 
Datum des Eingangs: 24.04.2002 / Ausgegeben: 29.04.2002"
19,16366400000,163664,0,"Standorte ""Staatliche Schulämter""",163664_1828830194a0a6eb389a4c564c1e23c3c29caa5c.pdf,1,2,1731,229,https://fragdenstaat.de/dokumente/163664-standorte-staatliche-schulamter/,https://media.frag-den-staat.de/files/docs/3f/08/05/3f0805c819cf4b6484352e577803b7e9/1828830194a0a6eb389a4c564c1e23c3c29caa5c.pdf,,,3f0805c8-19cf-4b64-8435-2e577803b7e9,C:\Users\Admin\Desktop\OpenLens\Texte\163664_1828830194a0a6eb389a4c564c1e23c3c29caa5c.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\163664_163664_1828830194a0a6eb389a4c564c1e23c3c29caa5c.txt,"Landtag Brandenburg
Drucksache 3/1631
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage 559
der Abgeordneten Gerlinde Stobrawa
Fraktion der PDS
Drucksache 3/1406
Standorte ""Staatliche Schulämter""
Standorte ""Staatliche Schulämter""
Wortlaut der Kleinen Anfrage 559 vom 23.06.2000:
Im Haushaltsstrukturgesetz ist festgeschrieben, dass die staatlichen Schulämter reduziert werden sollen.
Ich frage die Landesregierung:
1.
Welche Kriterien sind für die Zusammenlegung der staatlichen Schulämter ausschlaggebend?
2.
An welchen Standorten werden zukünftig die staatlichen
Schulämter eingerichtet?
Namens der Landesregierung beantwortet der Minister für Bildung,
Jugend und Sport die Kleine Anfrage wie folgt:
Jugend und Sport die Kleine Anfrage wie folgt:
Zu Frage 1:
Für die überkreisliche regionale Zuordnung der staatlichen
Schulämter sind die folgenden gewichteten und in Relation zu
einander gesetzten funktionalen Kriterien ausschlaggebend. Sie
werden in der Reihenfolge ihrer Gewichtung genannt:
1. Aufgabenwahrnehmung
2. Qualitätsentwicklung und Spezialisierung der Schulaufsicht
3. Beschäftigungssicherung
4. Wirtschaftlichkeit
5. Akzeptanz
6. Erreichbarkeit
7. Zuordnung zu den Planungsregionen und den Kreisgebieten
Datum des Eingangs: 28.08.2000 / Ausgegeben: 04.09.2000

Zu Frage 2:
Eine Aussage zu den Standorten der zukünftig regional zuständigen staatlichen Schulämter kann gegenwärtig noch nicht getroffen
werden, da eine Festlegung der Landesregierung über die Anzahl
und die Standorte noch nicht erfolgt ist. Die Landesregierung
beabsichtigt, den Beschluss über die örtliche Zuständigkeit vor
dem 1. November 2000 und den Beschluss über den Sitz spätestens
innerhalb von weiteren fünf Monaten zu fassen."
20,16369000000,163690,0,"Auswirkungen der ""Öko-Steuer"" auf die öffentlichen und privaten Haushalte in Brandenburg",163690_acd2b64d291e392355b62fd06b06fb3896a5ad6d.pdf,1,2,2256,315,https://fragdenstaat.de/dokumente/163690-auswirkungen-der-oko-steuer-auf-die-offentlichen-und-privaten-haushalte-in-brandenburg/,https://media.frag-den-staat.de/files/docs/fc/07/5b/fc075bd8655c4a458ee98faf4f73ba58/acd2b64d291e392355b62fd06b06fb3896a5ad6d.pdf,,,fc075bd8-655c-4a45-8ee9-8faf4f73ba58,C:\Users\Admin\Desktop\OpenLens\Texte\163690_acd2b64d291e392355b62fd06b06fb3896a5ad6d.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\163690_163690_acd2b64d291e392355b62fd06b06fb3896a5ad6d.txt,"Landtag Brandenburg
Drucksache 3/169
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 28
der Abgeordneten Birgit Fechner
Fraktion der DVU
Drucksache 3/54
Auswirkungen der “Öko-Steuer” auf die öffentlichen und privaten
ffentlichen und privaten
Haushalte in Brandenburg
Haushalte in Brandenburg
Wortlaut der Kleinen Anfrage Nr. 28 vom 21. Oktober 1999:
Ich frage die Landesregierung:
1.
Welche finanziellen Erträge und welche finanziellen Belastungen brachte die am 01.04.1999 eingeführte “Öko-Steuer”
den öffentlichen und privaten Haushalten in Brandenburg
(bitte detaillierte Aufschlüsselung nach Land, Kommune,
sonstigen Körperschaften, Anstalten und Stiftungen des
öffentlichen Rechts sowie der Privatwirtschaft und der
privaten Haushalte im Lande Brandenburg)?
2.
Wofür wird der durch die Einführung der “Öko-Steuer” sich
ergebende Mehrertrag bei den unter 1. genannten Haushalten
verwendet?
3.
Welche Maßnahmen will die Landesregierung ergreifen, um die
unter 1. genannten finanziellen Belastungen der öffentlichen und privaten Haushalte zu kompensieren (bitte detaillierte Aufschlüsselung nach Landeshaushalt, kommunalen
Haushalten, Haushalten sonstiger Körperschaften, Anstalten
und Stiftungen des öffentlichen Rechts sowie der privaten
Wirtschaft und der Privathaushalte im Lande Brandenburg)?
Datum des Eingangs: 19.11.1999 / Ausgegeben: 24.11.1999

Namens der Landesregierung beantwortet die Ministerin der Finanzen die Kleine Anfrage wie folgt:
zen die Kleine Anfrage wie folgt:
zu Frage 1:
Die Auswirkungen aus der Erhöhung der Mineralölsteuer und der
Einführung der Stromsteuer werden statistisch nicht erfasst.
Daher ist eine detaillierte Aufschlüsselung der Be- und Entlastungen der öffentlichen und privaten Haushalte des Landes Brandenburg aus der ökologischen Steuerreform nicht möglich.
Zu Frage 2:
Das Aufkommen aus der Mineralölsteuer und der Stromsteuer – als
Verbrauchsteuern – steht nach Art. 106 Abs. 1 Nr. 2 des Grundgesetzes allein dem Bund zu. 
Nach Angaben der Bundesregierung konnten mit dem erzielten Aufkommen aus der ökologischen Steuerreform die Beiträge zur gesetzlichen Rentenversicherung von 20,3 v.H. auf 19,5 v.H. gesenkt werden.
Zu Frage 3:
Auf die Antworten zu den Fragen 1 und 2 wird verwiesen."
